title,filename,is_relevant,one_line_review,labels,,,
memorization-compression-cycles-improve-generalization.pdf,memorization-compression-cycles-improve-generalization.pdf,False,"The paper focuses on improving fault tolerance and resource efficiency in optical networks using a greedy cycle direction heuristic, not on CoT reasoning efficiency.","Optical networks, fault tolerance, cycle routing, redundancy reduction.",,,
verbalized-bayesian-persuasion.pdf,verbalized-bayesian-persuasion.pdf,False,"The paper focuses on leveraging LLMs for Bayesian persuasion in real-world games, not on CoT efficiency or redundancy reduction.","Bayesian persuasion, LLMs, game theory, information design.",,,
ract-ranking-aware-chain-of-thought-optimization-for-llms.pdf,ract-ranking-aware-chain-of-thought-optimization-for-llms.pdf,False,"The paper focuses on optimizing the end-to-end performance of LLM-based applications using Semantic Variables, not specifically on CoT efficiency or redundancy reduction.","LLM optimization, Semantic Variables, application-level knowledge.",,,
Detection and Mitigation of Hallucination in Large Reasoning Models: A Mechanistic Perspective,detection-and-mitigation-of-hallucination-in-large-reasoning-models-a-mechanistic-perspective.pdf,False,"The paper focuses on addressing reasoning hallucinations in large reasoning models, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Reasoning Hallucination, Detection, Reinforcement Learning, Large Reasoning Models.",,,
epo-explicit-policy-optimization-for-strategic-reasoning-in-llms-via-reinforcement-learning.pdf,epo-explicit-policy-optimization-for-strategic-reasoning-in-llms-via-reinforcement-learning.pdf,False,"The paper focuses on strategic reasoning in dynamic environments, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Strategic Reasoning, Policy Optimization, Reinforcement Learning, LLMs",,,
bonsai-interpretable-tree-adaptive-grounded-reasoning.pdf,bonsai-interpretable-tree-adaptive-grounded-reasoning.pdf,False,"The paper focuses on 3D reasoning grounding and visual grounding, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","3D reasoning, visual grounding, multi-modal models.",,,
Chain of Grounded Objectives: Concise Goal-oriented Prompting for Code Generation,chain-of-grounded-objectives-bridging-process-and-goal-oriented-prompting-for-code-generation.pdf,True,"The paper discusses a method (CGO) that enhances code generation efficiency by using fewer tokens, aligning with the theme of reducing redundancy in reasoning processes.","Code Generation, Efficiency, Large Language Models, Prompt Design",,,
mechanistic-fine-tuning-for-in-context-learning.pdf,mechanistic-fine-tuning-for-in-context-learning.pdf,False,"The paper focuses on tabular classification and the use of Prior-Data Fitted Networks, not on chain-of-thought reasoning efficiency.","Tabular classification, Prior-Data Fitted Networks, feature selection.",,,
Fostering Video Reasoning via Next-Event Prediction,fostering-video-reasoning-via-next-event-prediction.pdf,False,"The paper focuses on temporal reasoning in multimodal large language models (MLLMs) using video inputs, not on chain-of-thought efficiency or redundancy reduction.","Temporal Reasoning, Multimodal Learning, Video Understanding",,,
warm-up-before-you-train-unlocking-general-reasoning-in-resource-constrained-settings.pdf,warm-up-before-you-train-unlocking-general-reasoning-in-resource-constrained-settings.pdf,False,"The paper focuses on a two-stage training strategy to improve reasoning capabilities in LLMs under limited supervision, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Reasoning LLMs, sample-efficient training, RLVR, Long CoT distillation.",,,
cot2align-cross-chain-of-thought-distillation-via-optimal-transport-alignment-for-language-models-with-different-tokeniz.pdf,cot2align-cross-chain-of-thought-distillation-via-optimal-transport-alignment-for-language-models-with-different-tokeniz.pdf,True,The paper focuses on improving reasoning efficiency by proposing a knowledge distillation framework that enhances reasoning transfer through Chain-of-Thought augmentation and alignment.,"Knowledge Distillation, Chain-of-Thought, Reasoning Efficiency, Computational Cost Reduction",,,
RLS3: RL-Based Synthetic Sample Selection to Enhance  Spatial Reasoning in Vision-Language Models for  Indoor Autonomous Perception,synthetic-data-generation-multi-step-rl-for-reasoning-tool-use.pdf,False,"The paper focuses on improving vision-language model fine-tuning using reinforcement learning, not on chain-of-thought reasoning efficiency.","Vision-language models, reinforcement learning, synthetic data generation.",,,
Reward-aware Preference Optimization: A Unified Mathematical Framework for Model Alignment ,reward-aware-preference-optimization-a-unified-mathematical-framework-for-model-alignment.pdf,False,"The paper focuses on LLM alignment and preference optimization, not on CoT efficiency or redundancy reduction.","LLM alignment, preference optimization, Reward-Aware Preference Optimization (RPO)",,,
Continuous Chain of Thought Enables Parallel Exploration and Reasoning,continuous-chain-of-thought-enables-parallel-exploration-and-reasoning.pdf,True,"The paper discusses CoT2, which enhances reasoning efficiency by using continuously-valued tokens and introduces strategies to optimize CoT performance.","CoT2, reasoning efficiency, continuous tokens, optimization strategies.",,,
DASH: Input-Aware Dynamic Layer Skipping for Efficient LLM Inference with Markov Decision Policies,dash-input-aware-dynamic-layer-skipping-for-efficient-llm-inference-with-markov-decision-policies.pdf,True,"The paper focuses on reducing inference costs in large language models by using an adaptive layer-skipping framework, which is related to improving computational efficiency in reasoning tasks.","Layer-skipping, inference acceleration, computational efficiency, large language models.",,,
Omni-R1: Reinforcement Learning for Omnimodal Reasoning via Two-System Collaboration,omni-r1-reinforcement-learning-for-omnimodal-reasoning-via-two-system-collaboration.pdf,False,"The paper focuses on improving video-audio reasoning and pixel understanding through a two-system architecture, not on CoT efficiency.","Omnimodal reasoning, video-audio processing, reinforcement learning.",,,
Optimal Post-Hoc Theorizing,optimal-post-hoc-theorizing.pdf,False,"The paper discusses the tradeoff between theorizing before or after empirical results in economic research, not CoT efficiency.","Bayesian model, post hoc theorizing, economic research.",,,
R-TOFU: Unlearning in Large Reasoning Models,r-tofu-unlearning-in-large-reasoning-models.pdf,False,The paper focuses on unlearning in Large Reasoning Models and does not address CoT efficiency or redundancy reduction.,"Unlearning, Reasoning Models, R-TOFU, Forgetting Efficacy.",,,
MMATH: A Multilingual Benchmark for Mathematical Reasoning,mmath-a-multilingual-benchmark-for-mathematical-reasoning.pdf,False,"The paper focuses on multilingual complex reasoning and performance disparities across languages, not on CoT efficiency or redundancy reduction.","Multilingual Reasoning, Language Disparities, Benchmarking",,,
learning-richness-modulates-equality-reasoning-in-neural-networks.pdf,learning-richness-modulates-equality-reasoning-in-neural-networks.pdf,False,"The paper focuses on equality reasoning in neural networks, not on improving computational efficiency in chain-of-thought reasoning.","equality reasoning, neural networks, abstract reasoning, conceptual behavior",,,
sensitivity-meets-sparsity-the-impact-of-extremely-sparse-parameter-patterns-on-theory-of-mind-of-large-language-models.pdf,sensitivity-meets-sparsity-the-impact-of-extremely-sparse-parameter-patterns-on-theory-of-mind-of-large-language-models.pdf,False,"The paper focuses on Theory-of-Mind capabilities in large language models, not on improving chain-of-thought reasoning efficiency.","Theory-of-Mind, Language Models, Cognitive Science, Interpretability.",,,
trimr-verifier-based-training-free-thinking-compression-for-efficient-test-time-scaling.pdf,trimr-verifier-based-training-free-thinking-compression-for-efficient-test-time-scaling.pdf,False,"The paper focuses on improving data selection for fine-tuning language models, not specifically on CoT reasoning efficiency.","Data Selection, Fine-Tuning, Language Models, SIFT Algorithm",,,
fact-r1-towards-explainable-video-misinformation-detection-with-deep-reasoning.pdf,fact-r1-towards-explainable-video-misinformation-detection-with-deep-reasoning.pdf,False,"The paper is focused on misinformation detection in multimodal content, not on improving computational efficiency in chain-of-thought reasoning.","Misinformation Detection, Multimodal Content, Video-Text Analysis, Deep Reasoning.",,,
limopro-reasoning-refinement-for-efficient-and-effective-test-time-scaling.pdf,limopro-reasoning-refinement-for-efficient-and-effective-test-time-scaling.pdf,False,"The paper focuses on improving data selection for fine-tuning language models, not specifically on CoT reasoning efficiency.","Data Selection, Fine-Tuning, Language Models, SIFT Algorithm",,,
learning-to-attribute-with-attention.pdf,learning-to-attribute-with-attention.pdf,False,"The paper focuses on token attribution using attention weights, not on reducing redundancy in chain-of-thought reasoning.","Token Attribution, Attention Weights, Language Models, Efficiency",,,
an-empirical-study-of-llm-reasoning-ability-under-strict-output-length-constraint.pdf,an-empirical-study-of-llm-reasoning-ability-under-strict-output-length-constraint.pdf,True,"The paper investigates the efficiency of LLM reasoning under output length constraints, which relates to reducing redundancy and improving computational efficiency.","LLM efficiency, reasoning constraints, token budgets, empirical study.",,,
the-entropy-mechanism-of-reinforcement-learning-for-reasoning-language-models.pdf,the-entropy-mechanism-of-reinforcement-learning-for-reasoning-language-models.pdf,False,"The paper focuses on managing policy entropy in reinforcement learning for large language models, not on reducing redundancy in chain-of-thought reasoning.","Reinforcement Learning, Policy Entropy, Exploration, Entropy Management",,,
